WAVE,INTENSITY
1330,-30.226268020821305
1331,12.870922001027804
1332,3.2013687295050284
1333,-2.00000985853543
1334,-21.03620373115533
1335,29.461020458545025
1336,23.199984592229487
1337,-18.91001584207806
1338,-20.12749553365258
1339,28.18241868196569
1340,-32.72030709624353
1341,-21.169706428896667
1342,-2.3820335664215158
1343,18.65902243368059
1344,53.74194848040784
1345,-25.148093013375657
1346,11.198714547922005
1347,-12.872675954440265
1348,-22.587508897184748
1349,31.076627284920882
1350,5.192116744276819
1351,6.328121502480755
1352,-15.15874399857789
1353,17.68348728915393
1354,-11.333183176861285
1355,33.814465604363086
1356,0.3670412881437066
1357,-49.50977957335617
1358,-33.581147261694795
1359,-5.699005182713646
1360,-9.172806207337409
1361,-0.04883577831014918
1362,8.848220424761845
1363,34.61625049891424
1364,29.717200141026144
1365,-9.528519485665427
1366,-23.996096465341736
1367,-49.802064611997004
1368,-3.5469967212337936
1369,23.297327222339522
1370,-17.815570919775155
1371,15.427410679740472
1372,38.31962198601734
1373,2.0016180041004596
1374,49.634686146337806
1375,3.5148916756586983
1376,18.871484795331277
1377,1.4897740960677188
1378,20.13762569364861
1379,-11.922082756693793
1380,4.329542698802897
1381,-20.179499231155027
1382,-30.88442524730062
1383,30.812994760418665
1384,17.657397948239762
1385,-38.03784236379579
1386,14.99202524573488
1387,17.98344400705682
1388,-15.914271352694886
1389,14.110338118779012
1390,-21.855585098233554
1391,11.752651889477407
1392,4.22070197894346
1393,-23.813350354967447
1394,44.27997264484832
1395,59.86632748115622
1396,-0.3004709926847342
1397,29.810610829078545
1398,-22.96109957499038
1399,-14.484210944160697
1400,-6.695542071799445
1401,-13.822715965160782
1402,-11.491090410960496
1403,10.999018970312536
1404,-29.04368857001474
1405,-5.152519952313911
1406,23.72183884432
1407,3.958510128570633
1408,-12.642808386390147
1409,35.74299015729769
1410,-50.512502271822974
1411,-33.65657039452476
1412,35.08218334333929
1413,13.299107441076643
1414,-10.212982432373579
1415,51.21948576701358
1416,-34.72251747744457
1417,9.170764914168025
1418,11.947364295843737
1419,-20.49449440159765
1420,3.5364769825870908
1421,32.86333703714833
1422,15.662100728187333
1423,29.367633857228093
1424,11.543421896986075
1425,40.86428327887417
1426,-39.31514900055914
1427,19.764490515894142
1428,11.33759366689977
1429,-30.398256568564477
1430,18.13769628904715
1431,31.553552072072208
1432,35.765558768147244
1433,-19.47911779768954
1434,8.467754575499661
1435,18.057572075445265
1436,-17.779834079536474
1437,2.0254671496961496
1438,5.168394578218913
1439,2.4779673500509127
1440,20.706400949545788
1441,5.512917113333088
1442,-11.759522668852714
1443,9.715470311134755
1444,17.66763044062908
1445,39.53675460051631
1446,-38.07114889953835
1447,7.448934525332101
1448,-2.719277562096191
1449,7.817864757251417
1450,18.843715860466094
1451,15.394331343730396
1452,-4.538943119571282
1453,-29.663566537064085
1454,10.56551930948119
1455,55.53854790416883
1456,-0.5806149768211579
1457,-8.084603107945359
1458,5.186925147971387
1459,-24.061693176255623
1460,47.89026044690778
1461,-1.0820942295514246
1462,12.599055139226838
1463,40.83943507976223
1464,25.609456986565316
1465,6.733720605959913
1466,11.27603317891581
1467,6.21951550114331
1468,-49.2740051979047
1469,36.35727506717923
1470,28.62513333476974
1471,-68.62238580911294
1472,-0.22853142784302616
1473,-60.59121259667853
1474,-2.015965356782184
1475,-29.49793182641029
1476,8.662635292087966
1477,-0.4142055537971636
1478,19.016327989060024
1479,23.170067932721672
1480,31.737137322826737
1481,22.435392686679183
1482,-27.600108585794064
